,text,label
71,глава днр александр захарченко прокомментировать опубликовать сбу запись он телефонный переговоры с начальник управление внутренний и внешний политика администрация днр дмитрий трапезников он слово приводить издание русский весна весь идти по план отметить захарченко добавить при это что украинец следовать привыкать к он голос напомнить ранее в днр и лнр заявить о введение внешний управление на украинский предприятие работать на территория самопровозгласить республика за день до это украинский спецслужба сообщить о перехват разговор захарченко с трапезник в сбу заявить что политика обсуждать торговый блокада донбасс спецслужба утверждать что лидер днр заинтересовать в блокирование регион чтобы воспользоваться случаем и национализировать украинский предприятие здесь стоить отметить что решение о введение внешний управление на предприятие быть принять глава республика после тот как киев проигнорировать ультиматум который предписывать снять блокада с железнодорожный путь оригинал публикация подписываться на наш журнал быть рад сотрудничать с другой автор,1
72,украинский предприятие который находиться на территория самопровозгласить донецкий и луганский народный республика с март переходить под внешний государственный управление власть днр и лнр ранее информагентство сообщать что налог с предприятие донбасс поступить в бюджет днр и лнр после истечение срок ультиматум власть днр и лнр ввести с сегодняшний день внешний управление на предприятие украина март год в донецкий и луганский народный республика с март ввести внешний управление на украинский предприятие в ответ на отказ киев снять блокада донбасс власть самопровозгласить донецкий и луганский народный республика днр и лнр ввести внешний управление на весь предприятие украинский юрисдикция на территория республика действие власть самопровозгласить республика стать ответ на нежелание киев прекратить торговотранспортный блокада донбасс источник утверждать боевик ордло захватить украинский предприятие и ввести на они внешний управление сми власть днр и лнр ввести внешний управление на украинский предприятие днр и лнр вводить внешний управление на украинский предприятие боевик на донбасс объявить о национализация украинский предприятие сми боевик днр и лнр захватить украинский предприятие украинский предприятие расположить на территория самопровозгласить республика донбасс переходить под внешний управление власть донецкий и луганский народный республика сообщать интерфакс с ссылка на источник в совет министр днр на предприятие с украинский юрисдикция в днр с нуль часы март вводиться внешний государственный управление сказать он в самопровозгласить лнр и днр ряд украинский предприятие быть осуществлять налоговый выплата в бюджет республика до это момент несколько крупный завод и шахта такой как енакиевский металлургический завод и харцизский трубный завод донецкий металлургический завод шахта имя засядько ооо ровенькиантрацит и ооо свердловскантрацит сохранять юрисдикция украина и выплачивать работник зарплата в гривна на весь предприятие самопровозгласить донецкий и луганский народный республика который ранний подчиняться украина с полуночь ввести вне,2
73,фото сегодня мятежный донбасс приступить к реализация свой ультиматум поставить киевский власть поскольку до часы март железнодорожный блокада восток украина так и не быть снятой предприятие на не контролировать киевомтерритория переслать под внешний управление власть самопровозгласить донецкий и луганский народный республика ранний находиться в днр и лнр шахта завод и другой промышленный организация платить налог в украинский бюджет теперь деньга пойти непризнанный республика в х число февраль спустя месяц после начало транспортный блокада донбасс организовать украинский радикал вынудить быть остановиться несколько крупный предприятие по оба сторона от линия соприкосновение среди они енакиевский металлургический завод в днр и производитель кокс для металлургия краснодонуголь в лнр оба входить в группа метинвест принадлежащий украинский бизнесмен ринат ахметов объявить ультиматум киев руководитель самопровозгласить республика подчёркивать что перевод большинство предприятие под контроль непризнанный власть вынужденный решение преследоваться цель возобновить работа этот завод и сохранить рабочий место по мнение глава днр александр захарченко на это уйти около два месяц за короткий срок прийтись перестроить промышленность поменять рынок сбыт основный задача обеспечить бесперебойный работа предприятие зарплата и работа трудящийся этот предприятие подчеркнуть захарченко в днр и лнр создаваться специальный штаб который быть следить за перевод предприятие под новый юрисдикция при это республика ставить задача в сжатый срок переориентировать промышленность с украинский на другой рынок сбыт продукция создать штаб намеренный не удерживать предприятие на плав а способствовать они дальнейший развитие и переориентация в сторона россия прямо заявить председатель народный совет лнр владимир дегтяренко переориентироваться хотеть не весь выделить крупный промышленный предприятие который действовать на территория мятежный донбасс в днр это упомянуть енакиевский металлургический завод и харцизский трубный завод который тоже входить в группа метинвест есть ещё ясиноватский и макеевский коксохимический завод и донецкий металлургический завод входящая в группа донецксталь на неподконтрольный киев территория донецкий область работать также более шахта крупный из который имя засядько в лнр помимо пао краснодонуголь есть алчевский металлургический комбинат компания метинвест а также шахта ооо ровенькиантрацит и ооо свердловантрацит донбасский топливноэнергетический компания дтэк так вот дтэк некогда тоже основать ахметов не хотеть выпадать из правовой поль украина крупный в страна вертикально интегрировать энергетический компания заявить что не желать переходить под контроль власть днр и лнр компания работать работать и быть продолжать работа исключительно в рамка украинский законодательство это наш принцип который использоваться весь этот год и я думать быть использоваться заявить гендиректор дтэк максим тимченко быть ли донбасс жить хорошо реакция организатор блокада днр и лнр на ультиматум донбасс быть естественный и предсказуемый они заявить что намерить расширить география блокада и призвать весь патриот украина перекрыть последний транспортный поток столь же закономерный быть и ответ киев украинский власть назвать ультиматум попытка заморозить конфликт на восток страна и призвать не использовать уголь в качество предмет шантаж они сегодня использовать сценарий заморозить конфликт и повторение в донбасс сценарий приднестровье и кто от это быть страдать украина и украинец отметить премьерминистр украина владимир гройсман более тот в украинск министерство по дело временно оккупировать территория предупредить что предприятие согласиться на национализация власть днр и лнр обречь на уничтожение а они руководитель понести уголовный ответственность за финансирование терроризм я хотеть обратиться к руководитель этот предприятие чтоб они не забыть что в случай согласование и совершение такой действие персонально руководитель этот предприятие быть подлежать привлечение к уголовный ответственность пообещать замглавы ведомство георгий тук куда интересный что шаг днр и лнр не вызвать одобрение у украинский оппозиция который до это выступать за прекращение блокада донбасс в специальный заявление оппонент нынешний киевский власть сказать что национализация предприятие украинский юрисдикция только усугубить конфликт на восток страна проблема этот ход не решить предприятие остаться без легальный контракт а они сотрудник без работа и средство к существование кроме тот национализация в сочетание с торговый блокада донбасс ещё большой оттолкнуть этот территория от украина никакой конкретный действие по прекращение блокада не быть осуществить блокада не способствовать возвращение человек и территория а наоборот создавать условие для они отделение мы быть категорически против блокада и ждать от власть решительный действие национализация предприятие это отталкивание часть страна и мы также против это подчеркнуть лидер оппозиционный блок в верховный рада юрий бойко большинство политик говорить о тот что ответный ход днр и лнр заморозить политический процесс урегулирование конфликт на украина в минпромторг днр в свой очередь выразить уверенность что донбасс суметь успешно переориентировать свой предприятие с украинский рынок на рынок рф и другой страна несмотря на трудность с политический признание республика наш предприятие довольно успешно сотрудничать с страна ближний и дальний зарубежье по суть наш производитель начать процесс уход от украинский рынок сбыт в польза другой страна уже более два год назад определённый опыт в это и у государство и у бизнескруг есть отметить ио министр промышленность и торговля днр алексей грановский по он слово уже сейчас республика экспортировать более группа товар в тот число продукция лёгкий пищевой химический фармацевтический промышленность металлургия то есть донбасс иметь весь шанс на выживание отдельно от украина запись донбасс приступить к национализация свой промышленность впервые появиться тэкноблог,2
74,национализация предприятие который находиться на территория самопровозгласить луганский народный республика не предусматривать смена владелец о это заявить уполномоченный представитель лнр на минский переговоры владислав дейний передавать сепаратистский издание лицчто касаться собственник то этот вопрос не затрагиваться собственник оставаться тот же который значиться в нынешний реестр и смена собственник не предполагаться национализация предприятие который находиться на территория самопровозгласить луганский народный республика не предусматривать смена владелец о это заявить уполномоченный представитель лнр на минский переговоры владислав дейний передавать сепаратистский издание лицо что касаться собственник то этот вопрос не затрагиваться собственник оставаться тот же который значиться в нынешний реестр и смена собственник не предполагаться мы принять решение о тот что должный принять ответственность за работа этот предприятие на себя ввести временной внешний управление сказать дейний напомнить март глава самопровозгласить донецкий народный республика александр захарченко заявить о национализация около украинский предприятие в днр,9
75,самопровозгласить днр утверждать что ввести временной администрация в компания и обнародовать они список согласно он этот предприятие объединить в несколько группа с различный временной администратор один группа составлять филиал металлургический комплекс прао донецкстальметаллургический завод чао макеевкокс пао ясиновский коксохимический завод чао енакиевский металлургический завод и он макеевский филиал пао харцызский трубный завод пао эр ликид чао енакиевский коксохимпром и чао докучаевский флюсодоломитный комбинат они временной администратор назначить внешторгсервис ранее о назначение зао внешторгсервис луганск в качество временной администрация пао краснодонуголь ооо дтэк ровенькиантрацит и ооо дтэк свердловантрацит заявить самопровозгласить лнр служба безопасность украина сбу март сообщить о перехватить разговор главарь днр александр захарченко с гражданин рф в который обсуждаться дальнейший судьба национализировать террорист украинский предприятие на донбасс согласно он предприятие из указанный выше группа российский куратор планировать передать структура сергей курченко который сбежать в россия при это азахарченко выразить недовольство тем что курченко забрать у мы весь самый хороший мы остаться ещё с лишний предприятие стадион гостиница они убыточный заметить он что касаться весь остальной объект из список то контроль над введение временной администрация на они возложить на так называть министерство днр этот предприятие объединить в группа в частность в один из они попасть пао концерн стирол пао донецкокс чао комсомольский рудоуправление донецкий электротехнический завод прао донецкстальметаллургический завод донецк следующий группа включать предприятие тэк пао дтэк шахта комсомолец донбасс ооо моспинский упп чао цоф колосниковский ооо дтэк сервис ооо электроналадка арендный предприятие шахта имя аф засядько оп зуевский тэс ооо востокэнерго дтэк высоковольтный сеть дтэк пэсэнергоуголь дтэк донецкоблэнерго следом идти транспортный ооо инвесттранс и ооо росукртранс за они расположить на временно неконтролируемый украинский власть территория объект предприятие связь ооо тримоб пао укртелек и ооо лайфселла по четыре ведомство распределить также ооо донецкий международный школа григорьевский ооо редакция газета донецкий новость ооо донбасс арен в отдельный группа указать ооо метинвестсмц ооо комплекс пушкинский корпорация межрегиональный промышленный союз и объект пао украинский акционерный страховой аск пао пумба и ооо линия наконец ещё по два группа разбитый ооо отель донбасспалас с ооо проект отель и чао футбольный клуб шахтёр стб кирша и чао люкс,9
76,пётр порошенко фото доказательство оккупация россия восток украина являться то что власть днр и лнр ввести управление на украинский предприятие считать пётр порошенко передавать рбк он призвать к санкция против тот кто присвоить этот актив в донбасс президент украина пётр порошенко заявить что решение власть донбасс ввести внешний управление на украинский предприятие являться ещё один свидетельство факт оккупация россия восток украина о это глава государство заявить в время встреча с министр иностранный дело великобритания борис джонсон и главый мид польша витольд ващиковский сообщаться на официальный сайт президент украина по мнение порошенко произойти грубый и ужасный нарушение международный право россия быть дефакто конфисковать украинский государственный и частное актив в донбасс он отметить что это происходить на фон поставка газа и электроэнергия из россия в самопровозгласить днр и лнр это являться абсолютно чёткий подтверждение факт оккупация этот территория русский войско вместе с полный контроль государственный граница на неконтролируемый участок считать президент украина он заявить что россия нести ответственность за нарушение режим прекращение огонь и иной последствие военный действие порошенко также призвать ввести санкция против тот кто присвоить украинский актив в донбасс чтобы к тем кто сегодня вступить в так называть собственность конфисковать актив совместно быть применить санкция за нарушение международный и украинский законодательство в время встреча с глава мид польша и великобритания президент украина также заявить что кремль демонстрировать эскалация ситуация на восток украина отметить резкий рост количество обстрел и жертва среди мирный население и украинский военнослужащий а также применение тяжёлый техника и артиллерия о тот что власть донецкий народный республика днр и луганский народный республика лнр ввести внешний управление на украинский предприятие стать известно ночью март пресссекретарить президент россия дмитрий песок отказаться считать это отжим я не думать что слово отжим здесь применимый и не думать что быть бы корректно называть это отжим по он мнение этот действие в какойтый степень можно понять речь идти о жизнь несколько миллион человек человек надо выживать отметить представитель кремль в конец февраль глава днр и лнр александр захарченко и игорь плотницкий пригрозить ввести внешний управление на весь украинский предприятие на территория республика если не прекратиться блокада донбасс в среда март срок действие ультиматум истечь торговый блокада самопровозгласить республика начаться в конец декабрь год боец украинский добровольческий батальон блокировать железнодорожный сообщение источник рбк,0
77,в ответ на конфискация украинский предприятие в днр и лнр украина должный конфисковать российский бизнес по весь территория страна о это нардеп семён семенченко сказать март в эфир канал в ответ на фейковыя мантра о национализация мы необходимый принять закон о временно оккупировать территория назвать война война выдвинуть россия иск за весь предприятие и погубить жизнь полностью конфисковать российский бизнес на территория украина и полностью уничтожить весь средство массовый информация работать на агрессор предложить нардеп семенченко считать что украинский власть удаться удачно договориться о прибыльный бизнес с президент россия владимир путин главый днр александр захарченко и олигарх ринат ахметов поэтому договориться о обмен заложник для они не составить труд наш требование ещё один отпустить пленный и прекратить обманывать человек они сейчас заложник и порошенко и путин добавить семенченко видео с напомнить ранее семенченко говорить что блокада донбасс мочь превратиться в рельсовый война фото украина,2
78,самопровозгласить днр и лнр начать захват предприятие который до сей пора пребывать под юрисдикция украина ринат ахмет некоронованный а теперь голый король донбасс сепаратист называть экспроприация перевод под внешний управление формальный повод для национализация стать блокада украинский активист неподконтрольный киев территория донбасс впрочем желание сепаратист захватить несколько десяток предприятие вряд ли быть спонтанный блокада всего лишь повод для отжим завод и шахта большинство из который принадлежать ринат ахметов до год некоронованный король донбасс тайный и явный чиновник в киев утверждать что порядок работа украинский предприятие на неподконтрольный имя территория регион на бюрократический язык ордло отдельный район донецкий и луганский область быть утвердить в время минский переговоры деталь договорённость широкий публика неизвестный но факт оставаться факт на протяжение три год война в днр и лнр работать несколько десяток предприятие который поставлять свой продукция на остальной часть территория украина и платить налог в украинский бюджет как сообщаться в год сумма отчисление составить миллиард гривна более миллиард евро что взамен получить псевдореспублика оставаться тайна за семь замок очевидно что мирный существование украинский предприятие на занятой пророссийский боевик территория донбасс быть частью больший договорённость между киев и москва не надо строить иллюзия по повод тот что такой вопрос решать лидер сепаратист в лнр и днр плотницкий и захарченко максимум на что они мочь рассчитывать на мелкий мзда с предприниматель обнародовать запись служба безопасность украина свидетельствовать о тот что захарченко получать указание от российский куратор по повод тот как и в чей польза проводить национализация среди потенциальный собственник отжать предприятие уже называть сергей курченко подельник бывший президент украина виктор янукович в свой время он быть зицпредседатель на многий предприятие который в действительность принадлежать семья беглый глава государство курченко никогда не быть самостоятельный фигура ни в бизнес ни в политика и даже если он стать формальный собственник весь завод и пароход донбасс истинный владелец наверняка быть тот кто он приютить в москва режим отжим для ахметов главный жертва экспроприация предприятие в донбасс ринат ахмет за год он создать в украина целовать бизнесимперия с штабквартира на восток страна это ахмет быть один из основный спонсор партия регион и финансист избирательный кампания виктор янукович это человек ахметов в начало год быть причастный к поддержка сепаратистский движение в донбасс король донбасс всегда пытаться играть свой политический игра и вряд ли предполагать что в конец этот игра лишиться часть предприятие не помочь он и то что до национализация ахмет посылать гуманитарный помощь житель неподконтрольный киев донбасс есть несколько версия тот почему кремль именно он а не лидер сепаратист решить национализировать бизнес ахметов один из они олигарх как один из акционер оппозиционный блок отказаться делиться влияние в партия с кум путин виктор медведчук так это или нет неизвестно но очевидно что большой передел имущество в днр и лнр не мочь состояться без участие медведчук который сохранять свой влияние в донбасс нынешний история хороший урок для ринат ахметов три год назад у он быть выбор и достаточно сила для тот чтобы остановить на восток страна русский весна но ринат леонид решить сыграть в свой игра после бегство янукович из украина он нужный быть гарантия безопасность с сторона евромайдановец он они очевидно получить но навсегда потерять донбасс сначала территория на который властвовать а теперь терять и предприятие который там находиться выход из минский процесс экспроприация украинский предприятие в донбасс означать один москва в односторонний порядок выйти из минский процесс весь договорённость достигнутый ранее давно не выполняться кремль решить пойти на ещё больший обострение отношение с киев очевидно что после демонстративный захват предприятие ни о какой минск не мочь быть и речь на такой фон любой переговоры и соглашение терять смысл пётр порошенко уже заявить что в ответ украина быть настаивать на усиление санкция в отношение москва киев надеяться на помощь запад хотя конечно многий зависеть от самый украинский государство дать ли оно адекватный ответ на захват предприятие какой статус получить территория находиться под контроль сепаратист быть ли киев и далёкий торговать с они национализация предприятие сепаратист в донбасс грозить для украинский государство потеря поступление в бюджет для ахметов лишение звание олигарх для россия очередной санкционный список и получение статус недоговороспособный ситуация в донбасс весь большой заходить в тупик вернуться к точка отсчёт весь сложный а ордло постепенно превращаться в приднестровье с весь вытекать последствие сергей руденко,2
79,в данный момент в министерство по вопрос временно оккупировать территория и внутренне переместить лицо готовить рекомендация владелец предприятие на неконтролируемый территория донбасс о это в написать замглавы ведомство георгий тук речь идти о рекомендация для подача иск в европейский суд по право человек на этот раз уловка мы не конфисковывалинационализировать мы просто ввести внешний управление не пройти отметить тук читать также порошенко прокомментировать национализация украинский предприятие боевик донбасс напомнить что представитель оккупировать район донецкий и луганский область заявить о введение временной администрация на украинский предприятие расположить на оккупировать территория по иметься данные оккупант уже заблокировать донецкий отделение укртелеком и спортивный стадион донбасс арен накануне террорист днр и лнр поставить ультиматум украинский власть прекратить транспортный блокада донбасс иначе пообещать национализировать украинский компания который остаться на оккупировать территория блокада основный транспортный артерия с оккупировать регион донбасс начаться январь по инициатива ветеран ато также в движение участвовать политсила и отдельный народный депутат украинский власть не поддержать блокада оккупировать донбасс аргумент против это стать то что украинский тэц нужный уголь антрацитовый группа который добывать в оккупировать регион донецкий и луганский область с февраль в украина действовать режим чрезвычайный положение в энергетика,2
80,рабин ничто другой от чекист ожидать не стоить фото заявление подконтрольный москва главарь днр александр захарченко о прекращение существование украина в ближний день можно сравнить с слово советский серийный убийца андрей чикатить такой мнение в комментарий издание гордон выразить российский финансист и блогер слава рабин не стоить обращать внимание на то что говорить захарченко это же преступник и террорист слушать заявление захарченко о уничтожение украина за день то же самый что слушать чикатить россия давно превратить оккупировать территория украина в некий сектор газа можно лишь с издёвка и злой ирония вспомнить шарикова из собачий сердце который предлагать весь отнять и поделить можно также вспомнить большевик захватить власть в россия чекист как преступный аппарат политический подавление быть родить именно большевик они тоже проводить национализация преступный путём отметить рабин по он мнение ничто другой от москва ожидать не стоить то что происходить сейчас в днр и лнр напоминать я событие столетний давность я говорить о преступление чекист и большевик и это весь делать россия а не какойтый захарченко или житель донбасс москва поставить и сохранять там свой марионеточный режим ничто другой от чекист ожидать не стоить подчеркнуть рабин накануне захарченко заявить что блокада с сторона террорист и национализация украинский предприятие на оккупировать территория уничтожить украина максимум за день февраль главарь лднр захарченко и плотницкий пригрозить остановить поставка уголь и ввести внешний управление на украинский предприятие работать на оккупировать территория если до март не быть снятой товарный блокада донбасс активист и ветеран ато март захарченко заявить что боевик национализировать уже около украинский предприятие март вступить в сила постановление совет министр лнр о установление официальный денежный единица на территория подконтрольный этот террористический структура российский рубль,2
